value,coordinates,summary,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
29.64,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-05T13:00:00Z,2025-12-05T14:00:00+01:00,2025-12-05T14:00:00Z,2025-12-05T15:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-05T13:00:00Z,2025-12-05T14:00:00+01:00,2025-12-05T14:00:00Z,2025-12-05T15:00:00+01:00
27.449,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-05T14:00:00Z,2025-12-05T15:00:00+01:00,2025-12-05T15:00:00Z,2025-12-05T16:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-05T14:00:00Z,2025-12-05T15:00:00+01:00,2025-12-05T15:00:00Z,2025-12-05T16:00:00+01:00
22.676,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-05T15:00:00Z,2025-12-05T16:00:00+01:00,2025-12-05T16:00:00Z,2025-12-05T17:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-05T15:00:00Z,2025-12-05T16:00:00+01:00,2025-12-05T16:00:00Z,2025-12-05T17:00:00+01:00
21.617,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-05T16:00:00Z,2025-12-05T17:00:00+01:00,2025-12-05T17:00:00Z,2025-12-05T18:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-05T16:00:00Z,2025-12-05T17:00:00+01:00,2025-12-05T17:00:00Z,2025-12-05T18:00:00+01:00
24.116,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-05T17:00:00Z,2025-12-05T18:00:00+01:00,2025-12-05T18:00:00Z,2025-12-05T19:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-05T17:00:00Z,2025-12-05T18:00:00+01:00,2025-12-05T18:00:00Z,2025-12-05T19:00:00+01:00
29.857,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-05T18:00:00Z,2025-12-05T19:00:00+01:00,2025-12-05T19:00:00Z,2025-12-05T20:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-05T18:00:00Z,2025-12-05T19:00:00+01:00,2025-12-05T19:00:00Z,2025-12-05T20:00:00+01:00
19.351,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-05T19:00:00Z,2025-12-05T20:00:00+01:00,2025-12-05T20:00:00Z,2025-12-05T21:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-05T19:00:00Z,2025-12-05T20:00:00+01:00,2025-12-05T20:00:00Z,2025-12-05T21:00:00+01:00
15.469,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-05T20:00:00Z,2025-12-05T21:00:00+01:00,2025-12-05T21:00:00Z,2025-12-05T22:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-05T20:00:00Z,2025-12-05T21:00:00+01:00,2025-12-05T21:00:00Z,2025-12-05T22:00:00+01:00
15.278,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-05T21:00:00Z,2025-12-05T22:00:00+01:00,2025-12-05T22:00:00Z,2025-12-05T23:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-05T21:00:00Z,2025-12-05T22:00:00+01:00,2025-12-05T22:00:00Z,2025-12-05T23:00:00+01:00
18.904,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-05T22:00:00Z,2025-12-05T23:00:00+01:00,2025-12-05T23:00:00Z,2025-12-06T00:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-05T22:00:00Z,2025-12-05T23:00:00+01:00,2025-12-05T23:00:00Z,2025-12-06T00:00:00+01:00
16.755,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-05T23:00:00Z,2025-12-06T00:00:00+01:00,2025-12-06T00:00:00Z,2025-12-06T01:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-05T23:00:00Z,2025-12-06T00:00:00+01:00,2025-12-06T00:00:00Z,2025-12-06T01:00:00+01:00
16.985,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T00:00:00Z,2025-12-06T01:00:00+01:00,2025-12-06T01:00:00Z,2025-12-06T02:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T00:00:00Z,2025-12-06T01:00:00+01:00,2025-12-06T01:00:00Z,2025-12-06T02:00:00+01:00
14.378,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T01:00:00Z,2025-12-06T02:00:00+01:00,2025-12-06T02:00:00Z,2025-12-06T03:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T01:00:00Z,2025-12-06T02:00:00+01:00,2025-12-06T02:00:00Z,2025-12-06T03:00:00+01:00
14.628,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T02:00:00Z,2025-12-06T03:00:00+01:00,2025-12-06T03:00:00Z,2025-12-06T04:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T02:00:00Z,2025-12-06T03:00:00+01:00,2025-12-06T03:00:00Z,2025-12-06T04:00:00+01:00
12.016,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T03:00:00Z,2025-12-06T04:00:00+01:00,2025-12-06T04:00:00Z,2025-12-06T05:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T03:00:00Z,2025-12-06T04:00:00+01:00,2025-12-06T04:00:00Z,2025-12-06T05:00:00+01:00
7.34,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T04:00:00Z,2025-12-06T05:00:00+01:00,2025-12-06T05:00:00Z,2025-12-06T06:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T04:00:00Z,2025-12-06T05:00:00+01:00,2025-12-06T05:00:00Z,2025-12-06T06:00:00+01:00
4.621,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T05:00:00Z,2025-12-06T06:00:00+01:00,2025-12-06T06:00:00Z,2025-12-06T07:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T05:00:00Z,2025-12-06T06:00:00+01:00,2025-12-06T06:00:00Z,2025-12-06T07:00:00+01:00
5.268,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T06:00:00Z,2025-12-06T07:00:00+01:00,2025-12-06T07:00:00Z,2025-12-06T08:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T06:00:00Z,2025-12-06T07:00:00+01:00,2025-12-06T07:00:00Z,2025-12-06T08:00:00+01:00
10.062,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T07:00:00Z,2025-12-06T08:00:00+01:00,2025-12-06T08:00:00Z,2025-12-06T09:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T07:00:00Z,2025-12-06T08:00:00+01:00,2025-12-06T08:00:00Z,2025-12-06T09:00:00+01:00
18.828,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T08:00:00Z,2025-12-06T09:00:00+01:00,2025-12-06T09:00:00Z,2025-12-06T10:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T08:00:00Z,2025-12-06T09:00:00+01:00,2025-12-06T09:00:00Z,2025-12-06T10:00:00+01:00
14.042,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T09:00:00Z,2025-12-06T10:00:00+01:00,2025-12-06T10:00:00Z,2025-12-06T11:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T09:00:00Z,2025-12-06T10:00:00+01:00,2025-12-06T10:00:00Z,2025-12-06T11:00:00+01:00
11.479,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T10:00:00Z,2025-12-06T11:00:00+01:00,2025-12-06T11:00:00Z,2025-12-06T12:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T10:00:00Z,2025-12-06T11:00:00+01:00,2025-12-06T11:00:00Z,2025-12-06T12:00:00+01:00
9.52,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T11:00:00Z,2025-12-06T12:00:00+01:00,2025-12-06T12:00:00Z,2025-12-06T13:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T11:00:00Z,2025-12-06T12:00:00+01:00,2025-12-06T12:00:00Z,2025-12-06T13:00:00+01:00
8.843,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T12:00:00Z,2025-12-06T13:00:00+01:00,2025-12-06T13:00:00Z,2025-12-06T14:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T12:00:00Z,2025-12-06T13:00:00+01:00,2025-12-06T13:00:00Z,2025-12-06T14:00:00+01:00
13.12,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T13:00:00Z,2025-12-06T14:00:00+01:00,2025-12-06T14:00:00Z,2025-12-06T15:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T13:00:00Z,2025-12-06T14:00:00+01:00,2025-12-06T14:00:00Z,2025-12-06T15:00:00+01:00
16.018,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T14:00:00Z,2025-12-06T15:00:00+01:00,2025-12-06T15:00:00Z,2025-12-06T16:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T14:00:00Z,2025-12-06T15:00:00+01:00,2025-12-06T15:00:00Z,2025-12-06T16:00:00+01:00
17.145,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T15:00:00Z,2025-12-06T16:00:00+01:00,2025-12-06T16:00:00Z,2025-12-06T17:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T15:00:00Z,2025-12-06T16:00:00+01:00,2025-12-06T16:00:00Z,2025-12-06T17:00:00+01:00
19.166,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T16:00:00Z,2025-12-06T17:00:00+01:00,2025-12-06T17:00:00Z,2025-12-06T18:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T16:00:00Z,2025-12-06T17:00:00+01:00,2025-12-06T17:00:00Z,2025-12-06T18:00:00+01:00
19.621,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T17:00:00Z,2025-12-06T18:00:00+01:00,2025-12-06T18:00:00Z,2025-12-06T19:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T17:00:00Z,2025-12-06T18:00:00+01:00,2025-12-06T18:00:00Z,2025-12-06T19:00:00+01:00
13.925,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T18:00:00Z,2025-12-06T19:00:00+01:00,2025-12-06T19:00:00Z,2025-12-06T20:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T18:00:00Z,2025-12-06T19:00:00+01:00,2025-12-06T19:00:00Z,2025-12-06T20:00:00+01:00
16.332,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T19:00:00Z,2025-12-06T20:00:00+01:00,2025-12-06T20:00:00Z,2025-12-06T21:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T19:00:00Z,2025-12-06T20:00:00+01:00,2025-12-06T20:00:00Z,2025-12-06T21:00:00+01:00
11.659,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T20:00:00Z,2025-12-06T21:00:00+01:00,2025-12-06T21:00:00Z,2025-12-06T22:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T20:00:00Z,2025-12-06T21:00:00+01:00,2025-12-06T21:00:00Z,2025-12-06T22:00:00+01:00
6.917,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T21:00:00Z,2025-12-06T22:00:00+01:00,2025-12-06T22:00:00Z,2025-12-06T23:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T21:00:00Z,2025-12-06T22:00:00+01:00,2025-12-06T22:00:00Z,2025-12-06T23:00:00+01:00
9.001,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T22:00:00Z,2025-12-06T23:00:00+01:00,2025-12-06T23:00:00Z,2025-12-07T00:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T22:00:00Z,2025-12-06T23:00:00+01:00,2025-12-06T23:00:00Z,2025-12-07T00:00:00+01:00
9.286,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-06T23:00:00Z,2025-12-07T00:00:00+01:00,2025-12-07T00:00:00Z,2025-12-07T01:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-06T23:00:00Z,2025-12-07T00:00:00+01:00,2025-12-07T00:00:00Z,2025-12-07T01:00:00+01:00
6.239,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T00:00:00Z,2025-12-07T01:00:00+01:00,2025-12-07T01:00:00Z,2025-12-07T02:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T00:00:00Z,2025-12-07T01:00:00+01:00,2025-12-07T01:00:00Z,2025-12-07T02:00:00+01:00
9.403,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T01:00:00Z,2025-12-07T02:00:00+01:00,2025-12-07T02:00:00Z,2025-12-07T03:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T01:00:00Z,2025-12-07T02:00:00+01:00,2025-12-07T02:00:00Z,2025-12-07T03:00:00+01:00
6.536,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T02:00:00Z,2025-12-07T03:00:00+01:00,2025-12-07T03:00:00Z,2025-12-07T04:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T02:00:00Z,2025-12-07T03:00:00+01:00,2025-12-07T03:00:00Z,2025-12-07T04:00:00+01:00
6.302,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T03:00:00Z,2025-12-07T04:00:00+01:00,2025-12-07T04:00:00Z,2025-12-07T05:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T03:00:00Z,2025-12-07T04:00:00+01:00,2025-12-07T04:00:00Z,2025-12-07T05:00:00+01:00
6.891,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T04:00:00Z,2025-12-07T05:00:00+01:00,2025-12-07T05:00:00Z,2025-12-07T06:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T04:00:00Z,2025-12-07T05:00:00+01:00,2025-12-07T05:00:00Z,2025-12-07T06:00:00+01:00
6.244,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T05:00:00Z,2025-12-07T06:00:00+01:00,2025-12-07T06:00:00Z,2025-12-07T07:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T05:00:00Z,2025-12-07T06:00:00+01:00,2025-12-07T06:00:00Z,2025-12-07T07:00:00+01:00
1.833,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T06:00:00Z,2025-12-07T07:00:00+01:00,2025-12-07T07:00:00Z,2025-12-07T08:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T06:00:00Z,2025-12-07T07:00:00+01:00,2025-12-07T07:00:00Z,2025-12-07T08:00:00+01:00
6.723,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T07:00:00Z,2025-12-07T08:00:00+01:00,2025-12-07T08:00:00Z,2025-12-07T09:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T07:00:00Z,2025-12-07T08:00:00+01:00,2025-12-07T08:00:00Z,2025-12-07T09:00:00+01:00
7.502,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T08:00:00Z,2025-12-07T09:00:00+01:00,2025-12-07T09:00:00Z,2025-12-07T10:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T08:00:00Z,2025-12-07T09:00:00+01:00,2025-12-07T09:00:00Z,2025-12-07T10:00:00+01:00
8.781,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T09:00:00Z,2025-12-07T10:00:00+01:00,2025-12-07T10:00:00Z,2025-12-07T11:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T09:00:00Z,2025-12-07T10:00:00+01:00,2025-12-07T10:00:00Z,2025-12-07T11:00:00+01:00
7.308,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T10:00:00Z,2025-12-07T11:00:00+01:00,2025-12-07T11:00:00Z,2025-12-07T12:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T10:00:00Z,2025-12-07T11:00:00+01:00,2025-12-07T11:00:00Z,2025-12-07T12:00:00+01:00
8.577,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T11:00:00Z,2025-12-07T12:00:00+01:00,2025-12-07T12:00:00Z,2025-12-07T13:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T11:00:00Z,2025-12-07T12:00:00+01:00,2025-12-07T12:00:00Z,2025-12-07T13:00:00+01:00
10.504,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T12:00:00Z,2025-12-07T13:00:00+01:00,2025-12-07T13:00:00Z,2025-12-07T14:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T12:00:00Z,2025-12-07T13:00:00+01:00,2025-12-07T13:00:00Z,2025-12-07T14:00:00+01:00
10.125,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T13:00:00Z,2025-12-07T14:00:00+01:00,2025-12-07T14:00:00Z,2025-12-07T15:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T13:00:00Z,2025-12-07T14:00:00+01:00,2025-12-07T14:00:00Z,2025-12-07T15:00:00+01:00
9.941,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T14:00:00Z,2025-12-07T15:00:00+01:00,2025-12-07T15:00:00Z,2025-12-07T16:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T14:00:00Z,2025-12-07T15:00:00+01:00,2025-12-07T15:00:00Z,2025-12-07T16:00:00+01:00
11.619,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T15:00:00Z,2025-12-07T16:00:00+01:00,2025-12-07T16:00:00Z,2025-12-07T17:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T15:00:00Z,2025-12-07T16:00:00+01:00,2025-12-07T16:00:00Z,2025-12-07T17:00:00+01:00
12.721,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T16:00:00Z,2025-12-07T17:00:00+01:00,2025-12-07T17:00:00Z,2025-12-07T18:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T16:00:00Z,2025-12-07T17:00:00+01:00,2025-12-07T17:00:00Z,2025-12-07T18:00:00+01:00
11.241,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T17:00:00Z,2025-12-07T18:00:00+01:00,2025-12-07T18:00:00Z,2025-12-07T19:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T17:00:00Z,2025-12-07T18:00:00+01:00,2025-12-07T18:00:00Z,2025-12-07T19:00:00+01:00
15.16,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T18:00:00Z,2025-12-07T19:00:00+01:00,2025-12-07T19:00:00Z,2025-12-07T20:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T18:00:00Z,2025-12-07T19:00:00+01:00,2025-12-07T19:00:00Z,2025-12-07T20:00:00+01:00
8.427,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T19:00:00Z,2025-12-07T20:00:00+01:00,2025-12-07T20:00:00Z,2025-12-07T21:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T19:00:00Z,2025-12-07T20:00:00+01:00,2025-12-07T20:00:00Z,2025-12-07T21:00:00+01:00
4.101,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T20:00:00Z,2025-12-07T21:00:00+01:00,2025-12-07T21:00:00Z,2025-12-07T22:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T20:00:00Z,2025-12-07T21:00:00+01:00,2025-12-07T21:00:00Z,2025-12-07T22:00:00+01:00
5.59,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T21:00:00Z,2025-12-07T22:00:00+01:00,2025-12-07T22:00:00Z,2025-12-07T23:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T21:00:00Z,2025-12-07T22:00:00+01:00,2025-12-07T22:00:00Z,2025-12-07T23:00:00+01:00
3.758,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T22:00:00Z,2025-12-07T23:00:00+01:00,2025-12-07T23:00:00Z,2025-12-08T00:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T22:00:00Z,2025-12-07T23:00:00+01:00,2025-12-07T23:00:00Z,2025-12-08T00:00:00+01:00
6.318,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-07T23:00:00Z,2025-12-08T00:00:00+01:00,2025-12-08T00:00:00Z,2025-12-08T01:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-07T23:00:00Z,2025-12-08T00:00:00+01:00,2025-12-08T00:00:00Z,2025-12-08T01:00:00+01:00
5.997,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-08T00:00:00Z,2025-12-08T01:00:00+01:00,2025-12-08T01:00:00Z,2025-12-08T02:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-08T00:00:00Z,2025-12-08T01:00:00+01:00,2025-12-08T01:00:00Z,2025-12-08T02:00:00+01:00
4.775,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-08T01:00:00Z,2025-12-08T02:00:00+01:00,2025-12-08T02:00:00Z,2025-12-08T03:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-08T01:00:00Z,2025-12-08T02:00:00+01:00,2025-12-08T02:00:00Z,2025-12-08T03:00:00+01:00
3.611,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-08T02:00:00Z,2025-12-08T03:00:00+01:00,2025-12-08T03:00:00Z,2025-12-08T04:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-08T02:00:00Z,2025-12-08T03:00:00+01:00,2025-12-08T03:00:00Z,2025-12-08T04:00:00+01:00
1.772,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-08T05:00:00Z,2025-12-08T06:00:00+01:00,2025-12-08T06:00:00Z,2025-12-08T07:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-08T05:00:00Z,2025-12-08T06:00:00+01:00,2025-12-08T06:00:00Z,2025-12-08T07:00:00+01:00
5.886,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-08T06:00:00Z,2025-12-08T07:00:00+01:00,2025-12-08T07:00:00Z,2025-12-08T08:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-08T06:00:00Z,2025-12-08T07:00:00+01:00,2025-12-08T07:00:00Z,2025-12-08T08:00:00+01:00
8.459,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-08T07:00:00Z,2025-12-08T08:00:00+01:00,2025-12-08T08:00:00Z,2025-12-08T09:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-08T07:00:00Z,2025-12-08T08:00:00+01:00,2025-12-08T08:00:00Z,2025-12-08T09:00:00+01:00
1.772,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-08T08:00:00Z,2025-12-08T09:00:00+01:00,2025-12-08T09:00:00Z,2025-12-08T10:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-08T08:00:00Z,2025-12-08T09:00:00+01:00,2025-12-08T09:00:00Z,2025-12-08T10:00:00+01:00
11.631,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-08T09:00:00Z,2025-12-08T10:00:00+01:00,2025-12-08T10:00:00Z,2025-12-08T11:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-08T09:00:00Z,2025-12-08T10:00:00+01:00,2025-12-08T10:00:00Z,2025-12-08T11:00:00+01:00
11.036,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-08T10:00:00Z,2025-12-08T11:00:00+01:00,2025-12-08T11:00:00Z,2025-12-08T12:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-08T10:00:00Z,2025-12-08T11:00:00+01:00,2025-12-08T11:00:00Z,2025-12-08T12:00:00+01:00
10.908,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-08T11:00:00Z,2025-12-08T12:00:00+01:00,2025-12-08T12:00:00Z,2025-12-08T13:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-08T11:00:00Z,2025-12-08T12:00:00+01:00,2025-12-08T12:00:00Z,2025-12-08T13:00:00+01:00
6.866,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-08T12:00:00Z,2025-12-08T13:00:00+01:00,2025-12-08T13:00:00Z,2025-12-08T14:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-08T12:00:00Z,2025-12-08T13:00:00+01:00,2025-12-08T13:00:00Z,2025-12-08T14:00:00+01:00
5.016,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-08T13:00:00Z,2025-12-08T14:00:00+01:00,2025-12-08T14:00:00Z,2025-12-08T15:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-08T13:00:00Z,2025-12-08T14:00:00+01:00,2025-12-08T14:00:00Z,2025-12-08T15:00:00+01:00
4.614,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-08T14:00:00Z,2025-12-08T15:00:00+01:00,2025-12-08T15:00:00Z,2025-12-08T16:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-08T14:00:00Z,2025-12-08T15:00:00+01:00,2025-12-08T15:00:00Z,2025-12-08T16:00:00+01:00
4.973,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-08T15:00:00Z,2025-12-08T16:00:00+01:00,2025-12-08T16:00:00Z,2025-12-08T17:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-08T15:00:00Z,2025-12-08T16:00:00+01:00,2025-12-08T16:00:00Z,2025-12-08T17:00:00+01:00
4.818,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-08T16:00:00Z,2025-12-08T17:00:00+01:00,2025-12-08T17:00:00Z,2025-12-08T18:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-08T16:00:00Z,2025-12-08T17:00:00+01:00,2025-12-08T17:00:00Z,2025-12-08T18:00:00+01:00
7.902,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-08T17:00:00Z,2025-12-08T18:00:00+01:00,2025-12-08T18:00:00Z,2025-12-08T19:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-08T17:00:00Z,2025-12-08T18:00:00+01:00,2025-12-08T18:00:00Z,2025-12-08T19:00:00+01:00
